surface_class,rent_min,rent_avg,rent_max,post_code,insee_code,city_label
3,540,,700,77820,77100,Le Châtelet-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77126,77101,Châtenay-sur-Seine
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77126,77101,Châtenay-sur-Seine
3,pour communiquer des données fiables,,pour communiquer des données fiables,77126,77101,Châtenay-sur-Seine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77167,77102,Châtenoy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77167,77102,Châtenoy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77167,77102,Châtenoy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77820,77103,Châtillon-la-Borde
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77820,77103,Châtillon-la-Borde
3,pour communiquer des données fiables,,pour communiquer des données fiables,77820,77103,Châtillon-la-Borde
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77610,77104,Châtres
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77610,77104,Châtres
3,pour communiquer des données fiables,,pour communiquer des données fiables,77610,77104,Châtres
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77169,77106,Chauffry
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77169,77106,Chauffry
3,pour communiquer des données fiables,,pour communiquer des données fiables,77169,77106,Chauffry
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77390,77107,Chaumes-en-Brie
2,565, 621,720,77390,77107,Chaumes-en-Brie
3,565,,720,77390,77107,Chaumes-en-Brie
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77500,77108,Chelles
2,650, 869,1020,77500,77108,Chelles
3,800, 896,985,77500,77108,Chelles
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77160,77109,Chenoise
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77160,77109,Chenoise
3,pour communiquer des données fiables,,pour communiquer des données fiables,77160,77109,Chenoise
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77570,77110,Chenou
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77570,77110,Chenou
3,pour communiquer des données fiables,,pour communiquer des données fiables,77570,77110,Chenou
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77700,77111,Chessy
2,799, 892,1100,77700,77111,Chessy
3,799,,1100,77700,77111,Chessy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77760,77112,Chevrainvilliers
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77760,77112,Chevrainvilliers
3,pour communiquer des données fiables,,pour communiquer des données fiables,77760,77112,Chevrainvilliers
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77113,Chevru
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77113,Chevru
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77113,Chevru
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77173,77114,Chevry-Cossigny
2,630, 669,690,77173,77114,Chevry-Cossigny
3,630,,690,77173,77114,Chevry-Cossigny
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77710,77115,Chevry-en-Sereine
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77710,77115,Chevry-en-Sereine
3,pour communiquer des données fiables,,pour communiquer des données fiables,77710,77115,Chevry-en-Sereine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77116,Choisy-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77116,Choisy-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77116,Choisy-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77730,77117,Citry
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77730,77117,Citry
3,pour communiquer des données fiables,,pour communiquer des données fiables,77730,77117,Citry
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77410,77118,Claye-Souilly
2,690, 780,850,77410,77118,Claye-Souilly
3,690,,850,77410,77118,Claye-Souilly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77370,77119,Clos-Fontaine
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77370,77119,Clos-Fontaine
3,pour communiquer des données fiables,,pour communiquer des données fiables,77370,77119,Clos-Fontaine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77440,77120,Cocherel
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77440,77120,Cocherel
3,pour communiquer des données fiables,,pour communiquer des données fiables,77440,77120,Cocherel
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77090,77121,Collégien
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77090,77121,Collégien
3,pour communiquer des données fiables,,pour communiquer des données fiables,77090,77121,Collégien
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77380,77122,Combs-la-Ville
2,690, 798,900,77380,77122,Combs-la-Ville
3,822, 842,855,77380,77122,Combs-la-Ville
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77290,77123,Compans
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77290,77123,Compans
3,pour communiquer des données fiables,,pour communiquer des données fiables,77290,77123,Compans
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77600,77124,Conches-sur-Gondoire
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77600,77124,Conches-sur-Gondoire
3,pour communiquer des données fiables,,pour communiquer des données fiables,77600,77124,Conches-sur-Gondoire
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77450,77125,Condé-Sainte-Libiaire
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77450,77125,Condé-Sainte-Libiaire
3,pour communiquer des données fiables,,pour communiquer des données fiables,77450,77125,Condé-Sainte-Libiaire
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77440,77126,Congis-sur-Thérouanne
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77440,77126,Congis-sur-Thérouanne
3,pour communiquer des données fiables,,pour communiquer des données fiables,77440,77126,Congis-sur-Thérouanne
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77170,77127,Coubert
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77170,77127,Coubert
3,pour communiquer des données fiables,,pour communiquer des données fiables,77170,77127,Coubert
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77860,77128,Couilly-Pont-aux-Dames
2,730, 730,735,77860,77128,Couilly-Pont-aux-Dames
3,730,,735,77860,77128,Couilly-Pont-aux-Dames
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77840,77129,Coulombs-en-Valois
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77840,77129,Coulombs-en-Valois
3,pour communiquer des données fiables,,pour communiquer des données fiables,77840,77129,Coulombs-en-Valois
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77580,77130,Coulommes
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77580,77130,Coulommes
3,pour communiquer des données fiables,,pour communiquer des données fiables,77580,77130,Coulommes
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77120,77131,Coulommiers
2,485, 649,750,77120,77131,Coulommiers
3,485,,750,77120,77131,Coulommiers
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77700,77132,Coupvray
2,742, 779,810,77700,77132,Coupvray
3,742,,810,77700,77132,Coupvray
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77126,77133,Courcelles-en-Bassée
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77126,77133,Courcelles-en-Bassée
3,pour communiquer des données fiables,,pour communiquer des données fiables,77126,77133,Courcelles-en-Bassée
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77560,77134,Courchamp
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77560,77134,Courchamp
3,pour communiquer des données fiables,,pour communiquer des données fiables,77560,77134,Courchamp
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77540,77135,Courpalay
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77540,77135,Courpalay
3,pour communiquer des données fiables,,pour communiquer des données fiables,77540,77135,Courpalay
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77390,77136,Courquetaine
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77390,77136,Courquetaine
3,pour communiquer des données fiables,,pour communiquer des données fiables,77390,77136,Courquetaine
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77560,77137,Courtacon
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77560,77137,Courtacon
3,pour communiquer des données fiables,,pour communiquer des données fiables,77560,77137,Courtacon
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77390,77138,Courtomer
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77390,77138,Courtomer
3,pour communiquer des données fiables,,pour communiquer des données fiables,77390,77138,Courtomer
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77181,77139,Courtry
2,580, 683,890,77181,77139,Courtry
3,800, 913,1020,77181,77139,Courtry
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77154,77140,Coutençon
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77154,77140,Coutençon
3,pour communiquer des données fiables,,pour communiquer des données fiables,77154,77140,Coutençon
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77580,77141,Coutevroult
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77580,77141,Coutevroult
3,pour communiquer des données fiables,,pour communiquer des données fiables,77580,77141,Coutevroult
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77580,77142,Crécy-la-Chapelle
2,650, 698,750,77580,77142,Crécy-la-Chapelle
3,650,,750,77580,77142,Crécy-la-Chapelle
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77124,77143,Crégy-lès-Meaux
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77124,77143,Crégy-lès-Meaux
3,pour communiquer des données fiables,,pour communiquer des données fiables,77124,77143,Crégy-lès-Meaux
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77610,77144,Crèvecoeur-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77610,77144,Crèvecoeur-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77610,77144,Crèvecoeur-en-Brie
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77390,77145,Crisenoy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77390,77145,Crisenoy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77390,77145,Crisenoy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77183,77146,Croissy-Beaubourg
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77183,77146,Croissy-Beaubourg
3,pour communiquer des données fiables,,pour communiquer des données fiables,77183,77146,Croissy-Beaubourg
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77370,77147,La Croix-en-Brie
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77370,77147,La Croix-en-Brie
3,pour communiquer des données fiables,,pour communiquer des données fiables,77370,77147,La Croix-en-Brie
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77840,77148,Crouy-sur-Ourcq
2,610, 638,700,77840,77148,Crouy-sur-Ourcq
3,610,,700,77840,77148,Crouy-sur-Ourcq
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77160,77149,Cucharmoy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77160,77149,Cucharmoy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77160,77149,Cucharmoy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77165,77150,Cuisy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77165,77150,Cuisy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77165,77150,Cuisy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77320,77151,Dagny
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77320,77151,Dagny
3,pour communiquer des données fiables,,pour communiquer des données fiables,77320,77151,Dagny
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77190,77152,Dammarie-les-Lys
2,540, 703,860,77190,77152,Dammarie-les-Lys
3,540,,860,77190,77152,Dammarie-les-Lys
1,455, 516,570,77230,77153,Dammartin-en-Goële
2,635, 740,890,77230,77153,Dammartin-en-Goële
3,635,,890,77230,77153,Dammartin-en-Goële
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77163,77154,Dammartin-sur-Tigeaux
2,580, 693,750,77163,77154,Dammartin-sur-Tigeaux
3,580,,750,77163,77154,Dammartin-sur-Tigeaux
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77400,77155,Dampmart
2,600, 701,760,77400,77155,Dampmart
3,600,,760,77400,77155,Dampmart
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77140,77156,Darvault
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77140,77156,Darvault
3,pour communiquer des données fiables,,pour communiquer des données fiables,77140,77156,Darvault
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77440,77157,Dhuisy
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77440,77157,Dhuisy
3,pour communiquer des données fiables,,pour communiquer des données fiables,77440,77157,Dhuisy
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77940,77158,Diant
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77940,77158,Diant
3,pour communiquer des données fiables,,pour communiquer des données fiables,77940,77158,Diant
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77520,77159,Donnemarie-Dontilly
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77520,77159,Donnemarie-Dontilly
3,pour communiquer des données fiables,,pour communiquer des données fiables,77520,77159,Donnemarie-Dontilly
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77130,77161,Dormelles
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77130,77161,Dormelles
3,pour communiquer des données fiables,,pour communiquer des données fiables,77130,77161,Dormelles
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77510,77162,Doue
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77510,77162,Doue
3,pour communiquer des données fiables,,pour communiquer des données fiables,77510,77162,Doue
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77139,77163,Douy-la-Ramée
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77139,77163,Douy-la-Ramée
3,pour communiquer des données fiables,,pour communiquer des données fiables,77139,77163,Douy-la-Ramée
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77830,77164,Échouboulains
2,loyers de T2 dans cette ville,,loyers de T2 dans cette ville,77830,77164,Échouboulains
3,pour communiquer des données fiables,,pour communiquer des données fiables,77830,77164,Échouboulains
1,Pas assez de loyer de référence,,Pas assez de loyer de référence,77820,77165,Les Écrennes
2,560, 583,600,77820,77165,Les Écrennes
3,560,,600,77820,77165,Les Écrennes
1,Nous ne possédons pas assez de,,Nous ne possédons pas assez de,77250,77166,Écuelles
